crop_type,soil_type,N,P,K,pH,rainfall_mm,temperature_c,humidity,yield_per_acre
Onion,Loamy,147.3,12.6,79.5,8.81,719.0,29.7,34.0,48.43
Onion,Red,27.9,24.0,161.1,7.8,350.2,34.7,68.7,24.16
Onion,Loamy,118.4,38.6,17.4,8.56,2059.1,15.4,87.0,41.59
Onion,Loamy,167.2,132.8,89.5,5.87,1570.5,10.3,75.3,21.68
Onion,Alluvial,133.9,126.2,110.5,8.43,1123.1,20.7,97.9,31.83
Onion,Alluvial,94.6,95.5,54.1,5.07,2054.4,36.1,81.8,33.44
Onion,Black,102.0,36.3,106.7,4.17,1836.0,13.1,28.9,22.47
Onion,Sandy,86.2,82.8,50.4,6.58,2226.3,42.7,95.2,9.53
Onion,Laterite,83.1,127.6,78.5,7.24,588.3,11.6,23.2,26.78
Onion,Red,36.9,149.1,160.7,7.47,2028.0,18.5,90.3,8.0
Onion,Black,133.7,12.5,99.5,7.57,1131.9,43.0,70.6,26.68
Onion,Clay,102.0,32.0,16.3,5.57,2034.3,24.8,40.2,22.17
Onion,Clay,42.1,82.9,87.0,7.52,2165.5,20.3,92.4,24.47
Onion,Laterite,38.1,37.6,6.2,7.37,2048.5,18.8,27.3,8.0
Onion,Sandy,151.7,105.2,168.5,6.6,865.4,29.4,48.0,14.96
Onion,Loamy,164.5,91.3,6.7,4.34,1906.3,25.9,52.4,22.23
Onion,Red,74.9,33.0,137.4,4.51,1340.6,27.1,44.2,24.07
Onion,Laterite,92.8,131.3,71.0,7.63,1678.4,14.1,82.0,25.14
Onion,Loamy,138.1,40.4,122.8,5.28,976.5,43.6,60.0,28.66
Onion,Black,121.4,5.9,182.2,6.45,718.6,23.8,88.1,27.66
Onion,Sandy,174.9,133.4,113.7,4.34,1244.0,16.4,55.4,24.27
Onion,Laterite,124.9,20.3,116.2,6.94,2269.4,33.1,98.8,28.55
Onion,Sandy,154.2,130.9,74.7,4.71,1285.9,47.4,36.3,8.0
Onion,Clay,192.1,26.4,89.8,5.69,1032.3,38.1,72.9,9.45
Onion,Laterite,63.3,42.1,160.2,7.59,641.5,8.0,73.3,35.85
Onion,Laterite,134.2,99.1,76.0,4.38,2038.5,19.6,87.9,16.28
Onion,Sandy,45.1,93.4,83.9,4.31,1015.0,17.1,87.1,33.38
Onion,Red,48.0,9.2,116.8,5.62,2462.7,12.2,23.8,17.36
Onion,Red,22.3,38.9,40.9,7.73,1971.9,39.1,97.5,36.48
Onion,Loamy,37.8,27.3,198.4,8.1,1602.7,16.6,47.0,16.94
Onion,Black,190.8,147.3,50.1,8.48,2219.7,9.6,73.6,8.0
Onion,Black,142.5,6.1,69.1,6.19,1546.0,28.0,25.6,16.08
Onion,Loamy,70.8,115.6,156.5,7.63,193.9,13.3,94.9,27.37
Onion,Black,96.7,80.4,39.8,6.21,2147.2,11.2,93.8,31.16
Onion,Red,72.5,108.6,110.2,6.71,2159.2,26.8,87.6,21.41
Onion,Laterite,34.9,67.5,158.0,7.56,2260.8,22.2,65.8,20.06
Onion,Laterite,174.3,13.1,27.9,4.32,1117.0,29.3,21.6,13.16
Onion,Black,182.1,94.2,135.1,4.55,257.8,46.7,47.0,24.94
Onion,Clay,183.6,146.5,180.1,8.99,2185.4,36.2,43.5,13.45
Onion,Alluvial,197.1,98.2,102.8,7.91,1546.5,36.4,69.4,25.83
Onion,Clay,125.0,66.0,102.5,4.49,280.1,31.7,61.0,40.32
Onion,Laterite,71.4,76.8,163.7,5.41,1111.5,16.1,48.1,21.28
Onion,Laterite,148.9,44.5,90.0,8.64,810.0,39.8,32.6,29.51
Onion,Black,128.9,48.3,39.6,5.92,592.9,41.0,79.4,50.88
Onion,Sandy,146.0,124.9,68.0,6.42,725.8,16.1,20.0,30.02
Onion,Loamy,40.2,57.8,52.9,6.86,1573.4,30.8,26.8,25.65
Onion,Clay,107.5,17.3,6.8,7.51,1061.2,19.5,55.8,29.82
Onion,Laterite,158.3,124.0,114.5,5.32,1643.8,25.6,20.4,26.95
Onion,Red,55.7,89.4,180.5,8.65,1854.8,37.1,42.2,14.9
Onion,Sandy,73.2,23.0,11.9,5.49,2356.7,46.3,85.0,8.54
Onion,Black,13.5,35.1,167.4,6.39,654.2,22.8,42.8,21.43
Onion,Alluvial,10.0,103.7,50.9,5.35,319.1,15.7,99.4,39.85
Onion,Alluvial,115.4,28.9,199.4,6.49,866.9,28.1,41.1,29.98
Onion,Red,116.6,51.6,142.3,7.27,1052.8,19.0,69.1,37.33
Onion,Clay,46.8,54.5,157.5,8.52,1184.3,19.4,48.3,27.17
Onion,Loamy,169.0,33.8,66.8,6.58,1471.8,15.8,38.4,40.16
Onion,Black,86.3,21.9,6.9,4.36,1171.1,17.6,25.5,22.25
Onion,Loamy,142.3,139.6,165.8,7.64,1029.5,36.7,84.1,20.85
Onion,Alluvial,106.3,70.3,194.8,8.71,1567.5,25.6,80.4,35.04
Onion,Laterite,58.9,100.1,66.5,5.73,2242.3,31.2,28.2,19.02
Onion,Laterite,32.3,99.6,18.8,8.87,1920.5,47.3,50.2,9.95
Onion,Alluvial,105.1,136.9,73.3,5.68,2067.4,20.8,26.2,19.1
Onion,Alluvial,89.1,139.2,90.9,5.49,242.8,25.7,72.4,44.37
Onion,Sandy,138.3,137.1,100.4,4.64,247.2,20.7,26.9,20.62
Onion,Black,24.2,98.1,32.9,8.19,2405.8,13.4,50.1,20.62
Onion,Alluvial,105.2,89.0,125.9,4.12,292.6,34.0,49.2,43.29
Onion,Loamy,138.6,10.6,32.7,4.24,2437.8,27.9,57.0,23.93
Onion,Laterite,96.1,117.9,47.9,5.98,2398.8,15.6,43.5,21.63
Onion,Sandy,136.9,86.5,170.7,8.14,1517.2,30.9,42.3,10.95
Onion,Clay,168.3,142.0,51.1,7.43,1892.7,20.2,58.0,20.08
Onion,Loamy,97.7,14.4,90.4,4.4,818.9,13.1,46.8,35.83
Onion,Laterite,7.9,75.8,68.5,4.15,1961.6,28.5,46.7,18.47
Onion,Loamy,152.5,61.1,105.2,6.52,2393.5,14.1,95.1,45.71
Onion,Laterite,74.1,111.0,51.2,4.59,1317.1,29.5,74.1,29.17
Onion,Laterite,165.1,32.9,37.6,7.68,1630.0,20.7,70.8,29.89
Onion,Red,145.1,76.3,91.5,6.63,804.7,44.2,83.5,40.02
Onion,Sandy,28.3,100.8,116.7,8.6,771.5,9.3,40.4,27.72
Onion,Loamy,115.8,79.5,49.4,5.18,1943.2,8.7,82.3,41.12
Onion,Black,48.1,134.3,197.4,5.26,1832.6,28.2,75.9,14.7
Onion,Alluvial,56.0,65.8,113.2,8.54,432.7,17.5,93.5,54.73
Onion,Black,13.3,52.6,111.5,4.37,1787.6,40.5,33.1,14.68
Onion,Alluvial,117.0,138.5,183.8,5.15,825.1,14.5,94.2,15.4
Onion,Clay,199.2,11.5,149.2,8.95,1391.8,36.6,55.3,8.0
Onion,Loamy,64.3,111.4,176.6,4.24,201.3,33.7,63.8,27.13
Onion,Red,45.8,30.6,105.7,5.89,1279.7,15.8,48.0,21.83
Onion,Black,184.6,47.4,16.0,8.58,621.0,23.2,62.5,37.68
Onion,Sandy,69.8,105.7,111.8,7.37,964.4,15.7,86.4,30.32
Onion,Black,133.2,68.9,130.1,7.69,394.8,18.3,35.5,50.12
Onion,Clay,166.1,108.9,183.2,4.38,1322.0,36.3,36.6,16.77
Onion,Alluvial,126.8,83.0,156.4,5.5,119.5,15.4,36.9,25.63
Onion,Sandy,34.0,68.0,181.2,8.98,968.2,14.2,45.2,9.01
Onion,Laterite,133.6,11.5,62.2,7.94,1262.1,46.1,89.4,24.49
Onion,Black,157.7,91.3,181.7,7.0,1350.9,22.3,90.6,15.0
Onion,Clay,12.5,78.1,83.2,7.6,2389.7,28.8,42.8,24.49
Onion,Sandy,58.8,97.4,144.3,5.92,2049.4,8.1,67.6,22.81
Onion,Red,109.1,96.4,37.6,7.42,905.9,26.1,46.6,55.07
Onion,Clay,189.7,15.4,156.4,5.93,2091.1,27.8,85.6,10.64
Onion,Alluvial,62.3,35.3,32.4,5.76,216.0,31.3,34.1,31.04
Onion,Alluvial,12.1,106.0,30.3,8.78,900.5,18.5,43.3,18.56
Onion,Red,24.1,42.8,108.8,4.57,2344.3,42.2,97.7,27.42
Onion,Loamy,87.2,79.0,19.6,8.16,335.6,45.4,47.9,42.64
Onion,Alluvial,174.6,119.4,12.9,4.11,1382.5,47.9,90.3,8.0
Onion,Alluvial,101.1,94.4,6.7,7.91,2384.9,34.8,88.2,14.45
Onion,Alluvial,119.1,76.0,136.3,6.53,1656.2,42.7,69.1,36.22
Onion,Laterite,183.1,45.6,133.5,8.28,963.5,18.1,40.5,30.68
Onion,Clay,137.4,75.9,78.5,5.7,514.9,21.4,51.3,72.41
Onion,Black,144.2,27.5,107.1,5.23,1328.3,38.0,41.3,18.79
Onion,Alluvial,21.5,88.2,192.3,7.74,1280.3,17.6,42.3,22.89
Onion,Red,28.6,140.4,169.7,4.7,236.1,29.4,42.7,20.23
Onion,Black,93.6,6.7,144.9,4.39,794.5,46.5,32.4,18.6
Onion,Laterite,170.5,73.0,102.6,5.46,1030.5,30.7,95.8,24.32
Onion,Red,58.7,13.3,28.3,6.61,1484.4,40.6,24.8,9.14
Onion,Sandy,81.3,115.1,181.9,8.99,1327.7,40.9,23.7,8.0
Onion,Laterite,77.4,146.5,5.7,5.54,2333.0,20.3,38.0,18.14
Onion,Sandy,126.1,64.3,134.8,8.78,1340.5,45.6,71.4,24.68
Onion,Red,30.5,139.8,23.5,4.02,1033.7,12.2,89.0,13.62
Onion,Alluvial,100.4,12.9,128.3,8.71,1065.4,43.8,85.0,24.66
Onion,Red,149.1,109.8,65.1,8.44,2372.7,45.3,23.1,28.53
Onion,Laterite,86.2,72.1,33.2,7.1,636.6,12.9,76.7,53.57
Onion,Clay,85.0,95.8,20.8,7.78,1944.2,27.0,96.5,32.85
Onion,Loamy,164.1,13.4,131.4,8.57,1175.3,44.1,92.5,19.93
Onion,Black,106.3,110.6,5.1,8.44,2227.3,29.7,29.8,12.01
Onion,Black,106.0,21.2,73.2,4.82,1716.6,31.3,22.7,27.24
Onion,Laterite,17.1,69.2,21.3,4.89,1533.5,31.7,23.5,21.56
Onion,Clay,175.0,28.4,54.5,4.78,379.7,43.2,42.2,14.73
Onion,Alluvial,67.1,142.2,176.5,5.17,2417.1,42.1,98.8,14.86
Onion,Black,190.3,18.6,154.8,5.02,1012.3,43.0,63.7,15.23
Onion,Alluvial,10.1,21.4,194.5,8.37,1260.2,46.4,34.8,10.8
Onion,Loamy,22.7,89.3,78.3,4.7,586.5,39.2,32.9,31.14
Onion,Laterite,131.0,38.3,191.5,4.16,636.0,9.5,97.3,20.45
Onion,Black,23.0,34.7,155.8,5.12,322.1,31.9,63.8,31.1
Onion,Loamy,7.6,140.1,66.1,7.82,1225.6,13.4,73.0,14.67
Onion,Sandy,8.2,79.5,16.3,5.05,2317.1,11.3,43.3,8.0
Onion,Loamy,53.8,12.6,101.8,8.88,254.0,10.8,67.6,32.01
Onion,Laterite,36.8,93.0,62.0,6.0,1088.7,12.4,85.6,14.88
Onion,Red,150.4,51.2,49.2,8.82,1138.3,8.1,87.0,21.75
Onion,Black,32.5,98.7,160.0,8.75,895.7,32.8,53.2,21.02
Onion,Laterite,70.2,79.8,62.3,4.31,434.5,19.6,98.1,43.82
Onion,Red,80.5,11.5,109.2,4.36,2024.6,35.7,48.2,13.37
Onion,Black,185.7,86.2,18.7,8.65,419.1,43.3,77.1,35.58
Onion,Clay,130.8,81.4,145.7,5.1,122.0,35.2,29.2,32.34
Onion,Loamy,125.3,130.3,23.1,8.0,674.6,29.6,99.3,34.07
Onion,Clay,151.9,32.7,55.4,6.72,1256.2,23.5,79.7,35.83
Onion,Clay,152.2,76.3,170.2,7.57,285.7,32.3,69.0,21.41
Onion,Red,197.6,130.9,166.0,6.51,2037.0,18.7,64.9,8.44
Onion,Loamy,98.7,16.0,157.2,4.45,2134.0,21.4,71.1,30.81
Onion,Laterite,178.3,20.0,10.3,8.88,2395.5,24.9,24.0,8.0
Onion,Laterite,122.8,148.0,18.1,4.54,2090.4,8.8,56.0,8.74
Onion,Red,100.3,115.6,173.8,5.77,1178.7,26.8,45.9,24.14
Onion,Alluvial,183.2,130.4,108.5,5.49,1793.8,23.6,82.2,22.26
Onion,Laterite,195.8,26.1,132.3,4.07,1076.7,20.4,50.6,13.13
Onion,Sandy,118.8,99.6,192.3,8.11,436.1,8.2,44.7,34.53
Onion,Loamy,143.8,80.0,53.9,7.78,2206.9,34.6,70.3,39.24
Onion,Loamy,188.5,61.4,152.4,5.67,896.5,45.1,75.9,20.86
Onion,Alluvial,170.4,86.6,117.8,6.17,994.8,27.2,49.2,42.75
Onion,Loamy,195.6,59.9,63.0,4.45,635.5,19.4,47.5,49.61
Onion,Red,184.5,39.1,94.4,5.93,1016.5,34.1,52.1,34.61
Onion,Red,74.8,100.8,161.4,7.5,2313.1,27.8,84.2,23.14
Onion,Loamy,136.4,110.4,95.5,5.15,1437.4,18.2,95.2,36.34
Onion,Sandy,189.5,64.2,170.4,7.5,2422.5,25.1,92.6,11.05
Onion,Sandy,98.5,7.9,72.9,4.65,972.1,32.3,21.8,35.97
Onion,Laterite,45.1,42.5,33.6,5.93,1669.4,29.5,74.3,17.51
Onion,Red,9.4,129.6,58.5,6.52,530.6,9.9,79.6,26.44
Onion,Loamy,30.1,35.7,97.1,8.86,749.9,15.6,37.7,40.26
Onion,Red,116.6,101.6,160.5,7.04,1929.3,25.9,49.7,25.24
Onion,Alluvial,180.9,87.5,28.8,5.85,1982.2,27.8,75.9,23.11
Onion,Red,56.5,76.4,167.6,6.67,686.7,9.8,69.8,39.24
Onion,Red,165.1,85.1,45.1,4.01,2435.3,25.3,51.8,27.43
Onion,Black,12.2,10.9,133.3,8.76,1965.7,26.8,24.5,8.0
Onion,Sandy,39.0,85.4,160.3,6.9,1285.1,10.9,28.5,13.27
Onion,Red,173.6,85.0,53.1,5.04,1906.9,8.5,93.1,15.41
Onion,Clay,106.2,43.5,82.5,6.72,1491.8,29.3,87.7,35.88
Onion,Black,10.6,26.3,135.1,6.47,1905.4,15.7,49.4,16.8
Onion,Black,63.5,66.6,7.7,8.22,2388.4,10.4,70.8,24.06
Onion,Alluvial,113.4,21.2,46.9,8.26,1314.7,47.3,29.4,23.41
Onion,Clay,144.8,111.1,115.9,8.39,479.8,10.3,44.3,22.11
Onion,Black,170.6,7.1,28.1,7.43,2413.3,33.7,40.9,14.42
Onion,Black,195.1,81.6,77.8,5.92,2420.9,36.8,75.0,31.25
Onion,Loamy,9.0,14.0,31.1,4.61,1190.7,38.6,96.9,8.0
Onion,Black,132.3,138.5,167.2,7.53,855.0,27.8,95.6,14.41
Onion,Alluvial,31.0,52.0,51.3,4.3,749.6,44.5,22.2,24.65
Onion,Laterite,169.7,38.8,94.7,7.17,2448.3,35.3,91.8,23.97
Onion,Alluvial,78.6,60.0,157.3,4.67,834.0,32.3,53.6,43.47
Onion,Loamy,8.3,141.1,83.8,4.88,2288.4,22.4,57.1,24.72
Onion,Sandy,167.4,94.0,51.1,7.26,660.7,18.6,87.8,42.59
Onion,Loamy,125.6,116.3,134.8,7.13,992.0,33.2,28.3,16.63
Onion,Alluvial,148.2,48.8,138.5,6.16,571.5,37.4,22.2,34.74
Onion,Loamy,12.1,141.7,27.0,7.26,1423.6,9.9,43.6,8.97
Onion,Laterite,118.5,15.4,100.8,4.92,1259.7,15.5,76.3,29.69
Onion,Laterite,153.3,37.9,197.2,6.07,1003.5,42.6,25.3,16.16
Onion,Loamy,41.7,125.5,42.7,5.13,301.9,14.3,70.6,39.58
Onion,Alluvial,146.4,75.7,41.9,7.54,384.1,40.4,51.6,46.3
Onion,Clay,57.6,7.0,104.3,6.38,926.2,31.1,78.3,32.21
Onion,Loamy,131.5,50.5,58.8,6.5,597.5,43.1,83.1,61.97
Onion,Black,62.9,26.4,175.3,6.1,935.3,16.7,87.3,23.27
Onion,Sandy,68.9,93.8,178.9,7.15,969.3,47.6,35.0,22.73
Onion,Black,161.1,42.7,88.9,4.5,2268.3,10.8,21.5,23.19
Onion,Black,122.6,37.4,116.3,8.48,1602.7,26.2,31.6,26.23
Onion,Red,110.1,127.7,67.9,4.2,1116.9,46.8,83.6,13.07
Onion,Sandy,86.1,35.6,125.6,6.39,998.4,27.0,53.7,34.59
Onion,Alluvial,134.3,70.0,40.6,4.04,848.5,10.2,58.6,50.86
Onion,Red,172.0,136.2,96.0,6.36,700.0,32.1,29.6,32.07
Onion,Alluvial,115.5,12.3,34.9,5.6,1209.6,42.3,35.0,22.35
Onion,Laterite,106.9,73.1,156.3,4.8,2007.8,37.7,92.1,10.49
Onion,Alluvial,71.0,6.6,44.1,6.03,579.8,31.1,77.0,43.59
Onion,Black,8.3,24.6,53.3,7.86,1608.3,23.5,32.7,25.56
Onion,Alluvial,57.7,75.0,191.7,8.82,1885.0,23.6,89.2,18.01
Potato,Alluvial,140.8,74.9,167.7,6.77,1025.8,39.3,54.5,48.89
Potato,Clay,181.8,46.6,10.6,8.97,847.3,43.1,56.3,20.72
Potato,Alluvial,164.4,21.5,171.6,7.32,1734.0,39.5,59.2,32.46
Potato,Red,132.1,15.3,8.5,8.69,751.6,23.2,74.6,18.96
Potato,Alluvial,147.9,71.4,172.0,5.39,589.2,41.3,46.1,69.44
Potato,Laterite,164.2,64.8,74.0,7.87,1323.9,45.6,42.4,17.36
Potato,Black,87.7,32.0,83.5,5.11,426.4,17.6,89.4,56.66
Potato,Alluvial,179.5,88.3,154.7,5.82,202.0,18.4,25.9,54.47
Potato,Loamy,175.7,6.6,140.1,7.84,1462.9,37.2,72.2,15.77
Potato,Clay,156.6,22.4,25.7,4.14,2393.2,39.4,46.7,9.5
Potato,Black,105.4,103.7,9.7,7.88,607.9,34.3,29.1,30.15
Potato,Clay,142.1,87.4,104.3,5.46,815.6,16.9,50.8,63.55
Potato,Alluvial,134.2,41.1,92.8,5.77,443.7,46.3,94.7,63.99
Potato,Laterite,138.0,40.6,194.0,5.75,2337.7,31.9,20.3,20.72
Potato,Red,69.1,24.7,155.9,8.93,1411.3,34.2,79.7,18.76
Potato,Red,42.1,56.0,106.4,5.02,2438.4,11.1,27.6,17.51
Potato,Red,152.2,146.0,108.4,4.83,2351.0,47.2,93.9,35.45
Potato,Black,61.2,90.2,178.4,6.48,1516.3,29.3,42.6,30.29
Potato,Laterite,7.9,117.6,19.5,5.53,2399.3,47.4,32.9,20.86
Potato,Red,97.5,51.9,27.9,5.51,1708.8,10.0,50.6,37.24
Potato,Sandy,23.5,23.3,40.2,5.02,681.4,18.2,56.5,19.23
Potato,Red,25.3,140.3,30.9,9.0,1144.9,10.9,89.1,17.39
Potato,Black,6.7,123.3,26.8,8.98,1955.1,31.2,32.4,9.0
Potato,Clay,193.6,28.4,153.1,8.23,2233.5,20.9,41.6,26.81
Potato,Loamy,87.9,125.3,188.9,6.33,1194.8,28.1,77.8,36.4
Potato,Loamy,106.2,91.8,5.2,4.64,1341.1,17.2,26.1,31.95
Potato,Clay,194.1,13.4,90.4,6.68,1997.2,12.8,55.3,18.17
Potato,Laterite,139.2,97.1,87.3,4.33,1236.3,22.2,64.0,30.03
Potato,Sandy,194.1,132.8,95.4,8.72,2075.1,44.0,74.6,23.56
Potato,Loamy,73.9,76.0,85.9,7.63,623.0,23.5,79.6,65.08
Potato,Black,63.7,72.1,47.8,7.86,245.2,36.2,50.3,45.97
Potato,Loamy,132.7,111.0,153.6,6.95,977.5,17.7,92.2,68.64
Potato,Sandy,195.7,60.0,177.8,6.2,1113.3,8.4,24.2,36.9
Potato,Alluvial,191.8,112.3,21.4,6.08,1780.1,46.3,33.1,21.18
Potato,Sandy,178.6,50.9,199.4,5.49,1832.4,33.8,25.2,32.2
Potato,Laterite,46.9,115.2,14.5,8.09,1543.7,46.2,96.8,10.44
Potato,Loamy,98.9,17.5,155.7,7.54,1491.1,43.5,92.9,21.83
Potato,Red,136.7,139.3,67.6,8.38,1047.8,20.3,60.7,39.05
Potato,Laterite,64.6,33.9,122.3,6.84,1308.0,19.8,39.0,19.36
Potato,Alluvial,141.1,128.3,38.4,6.19,703.6,18.2,44.3,47.58
Potato,Sandy,77.4,89.9,50.3,5.36,2306.4,39.8,61.1,36.8
Potato,Alluvial,39.7,115.4,153.6,8.98,1974.2,13.8,45.8,26.78
Potato,Clay,105.5,124.9,146.5,4.5,999.1,18.0,99.4,50.81
Potato,Loamy,192.0,39.5,111.2,6.04,1400.1,18.8,59.8,41.31
Potato,Laterite,8.6,67.0,58.3,8.48,2181.2,41.5,89.4,10.17
Potato,Alluvial,14.2,59.2,21.2,4.02,2405.3,47.8,64.4,9.0
Potato,Alluvial,142.2,138.5,186.1,6.6,849.2,44.8,82.9,51.37
Potato,Loamy,130.6,122.0,147.7,7.08,655.6,18.5,77.9,91.96
Potato,Laterite,13.5,17.7,45.0,6.81,2482.9,41.7,26.9,9.3
Potato,Sandy,110.6,22.9,169.2,8.23,818.8,14.4,25.6,44.69
Potato,Laterite,22.8,103.7,137.2,7.07,2203.7,23.1,92.2,38.07
Potato,Laterite,81.5,83.8,127.7,8.73,750.8,34.6,22.8,19.57
Potato,Clay,90.5,74.1,131.3,5.0,312.8,20.4,82.3,59.07
Potato,Laterite,111.5,95.3,59.5,4.43,1869.5,32.5,95.1,25.6
Potato,Clay,190.0,147.0,134.0,8.72,1399.6,20.3,45.2,40.73
Potato,Sandy,66.4,90.3,122.0,7.41,1483.5,23.2,21.9,39.58
Potato,Clay,167.0,122.5,186.7,5.93,1431.6,11.9,97.2,31.1
Potato,Loamy,120.4,38.7,65.6,8.01,2225.9,36.0,94.6,13.32
Potato,Red,61.5,37.2,199.2,7.86,699.2,10.7,75.8,31.76
Potato,Red,21.3,69.5,90.2,6.91,949.3,31.1,98.9,30.06
Potato,Loamy,25.4,49.2,194.5,8.81,1924.9,28.8,82.5,28.24
Potato,Clay,121.8,43.5,44.6,5.37,1596.7,13.8,77.6,30.88
Potato,Red,34.7,129.1,188.3,6.82,1532.7,38.2,52.5,27.73
Potato,Alluvial,124.5,46.4,33.7,4.43,680.1,37.5,87.0,43.47
Potato,Sandy,28.0,80.5,69.2,6.79,151.1,37.7,33.5,33.71
Potato,Black,139.8,116.7,198.9,7.85,943.8,32.6,47.0,40.38
Potato,Red,162.0,124.2,62.9,5.37,1724.6,45.1,40.3,23.4
Potato,Black,90.8,122.0,194.2,4.85,1025.3,42.5,34.1,29.19
Potato,Alluvial,29.7,93.7,121.6,4.74,1069.8,38.2,21.3,25.24
Potato,Red,126.3,13.7,152.6,8.73,1347.8,23.6,82.8,41.67
Potato,Black,89.4,58.8,181.9,4.59,194.2,35.4,50.8,28.69
Potato,Red,95.9,18.2,79.4,6.12,2266.6,42.6,35.1,14.03
Potato,Loamy,139.5,131.9,178.3,8.65,2045.7,13.9,79.8,44.56
Potato,Sandy,85.3,57.1,38.0,8.87,319.4,32.0,96.8,41.65
Potato,Loamy,160.5,13.3,83.4,7.48,171.2,17.4,91.0,52.12
Potato,Black,68.0,135.6,138.5,5.87,2042.1,20.9,99.3,32.88
Potato,Laterite,163.7,138.1,74.7,6.31,2256.0,9.9,82.7,14.13
Potato,Black,80.1,34.1,179.7,4.69,829.1,38.3,68.4,29.22
Potato,Laterite,119.5,101.7,9.6,5.98,2482.3,33.5,46.7,15.33
Potato,Red,79.5,134.6,46.4,8.42,1644.7,32.0,57.6,17.4
Potato,Loamy,173.7,12.6,57.6,4.55,356.4,23.6,32.8,55.98
Potato,Clay,195.5,41.9,37.6,6.48,1255.5,24.4,62.3,35.76
Potato,Red,35.6,19.9,174.3,5.33,2359.9,45.9,58.3,14.35
Potato,Red,20.8,91.3,86.7,4.43,1529.9,8.4,36.7,18.58
Potato,Alluvial,132.4,120.0,188.2,6.93,1988.1,16.0,52.8,59.99
Potato,Alluvial,34.0,17.9,150.2,5.19,2133.9,37.7,24.0,29.96
Potato,Black,196.2,143.6,155.9,4.28,1132.5,24.4,64.6,36.65
Potato,Sandy,66.7,79.9,74.4,5.72,736.9,29.6,55.5,49.65
Potato,Loamy,97.8,16.4,10.7,8.46,2160.2,20.5,56.6,44.17
Potato,Red,156.1,55.4,11.2,7.38,2091.7,44.7,74.0,13.86
Potato,Sandy,22.6,142.5,172.1,8.16,2172.8,11.2,32.1,25.25
Potato,Clay,94.7,133.0,83.3,8.97,144.8,35.8,93.3,25.15
Potato,Clay,131.1,23.7,186.1,5.61,1796.4,46.2,60.7,12.86
Potato,Clay,98.0,48.0,87.1,8.17,1232.8,33.6,27.2,21.8
Potato,Black,47.4,46.5,80.0,8.58,982.2,29.0,33.0,27.45
Potato,Loamy,110.5,62.9,149.7,6.82,2011.7,21.3,76.2,71.32
Potato,Black,21.9,149.2,37.3,5.26,491.4,21.5,43.1,33.68
Potato,Black,7.4,9.1,7.0,5.83,2452.6,43.9,40.0,9.48
Potato,Clay,186.9,139.3,95.0,6.91,652.8,47.6,42.3,26.88
Potato,Clay,41.2,11.6,130.2,4.82,660.0,38.1,24.6,28.03
Potato,Clay,80.3,15.9,109.5,7.94,1478.2,47.0,27.9,12.78
Potato,Black,134.8,125.9,191.7,7.11,414.0,10.2,42.3,54.3
Potato,Clay,74.5,36.5,46.6,4.41,315.3,14.7,21.5,20.95
Potato,Clay,99.1,9.9,53.3,5.25,1168.8,17.5,34.8,11.93
Potato,Sandy,179.2,14.7,45.9,7.87,2058.0,28.0,75.6,30.43
Potato,Loamy,100.5,94.2,166.6,7.29,977.1,24.7,24.0,55.68
Potato,Laterite,61.8,115.6,29.0,4.53,1501.7,9.9,95.1,16.74
Potato,Sandy,87.4,84.0,120.9,4.76,1088.8,9.1,32.0,23.27
Potato,Red,111.3,71.1,162.6,7.4,2215.8,37.2,96.2,24.37
Potato,Red,34.4,54.4,10.7,6.51,2252.1,39.8,22.3,9.0
Potato,Sandy,154.8,128.3,157.6,4.75,906.5,16.6,23.4,43.8
Potato,Alluvial,96.8,69.8,5.4,8.09,1282.8,25.6,80.9,41.52
Potato,Clay,74.2,109.3,144.5,4.19,378.1,44.2,83.3,32.14
Potato,Clay,165.4,66.1,91.6,6.74,1529.7,31.6,22.8,26.05
Potato,Loamy,187.0,102.2,42.0,4.73,523.1,36.0,67.2,52.04
Potato,Black,103.9,49.2,45.4,8.35,1894.7,21.8,81.2,27.49
Potato,Loamy,122.0,87.2,39.3,4.77,380.7,42.4,72.4,66.79
Potato,Clay,138.5,73.7,89.0,7.22,1222.5,40.8,94.4,28.16
Potato,Black,14.2,148.1,140.9,5.61,463.1,23.7,37.6,44.5
Potato,Sandy,197.8,74.0,66.7,6.3,1645.9,28.3,70.7,44.52
Potato,Alluvial,196.9,145.5,183.2,6.18,500.0,31.4,21.4,46.21
Potato,Sandy,83.4,135.9,97.1,6.09,1635.0,23.0,62.9,31.66
Potato,Sandy,136.0,127.1,40.8,8.39,1363.1,13.8,71.4,29.82
Potato,Loamy,172.3,59.3,56.0,4.85,1557.1,18.1,70.7,51.76
Potato,Clay,179.4,78.6,138.0,8.88,1979.9,14.9,83.1,33.65
Potato,Black,25.8,141.7,94.1,6.78,544.5,21.3,76.3,49.45
Potato,Sandy,123.4,103.1,199.3,7.41,1588.4,47.6,24.9,22.48
Potato,Clay,132.1,91.8,118.4,4.83,1705.2,46.1,26.2,17.42
Potato,Alluvial,135.1,84.7,185.7,4.19,1228.1,15.7,62.9,57.25
Potato,Loamy,97.7,87.7,43.5,8.36,2416.7,30.0,40.5,28.3
Potato,Black,163.8,63.8,100.5,5.32,1327.6,38.7,92.5,36.18
Potato,Red,37.6,75.8,41.0,7.03,919.4,15.8,39.4,32.65
